"","date","code","description","type","issuer","listing_date","maturity_date","interest","interest_type","interest_freq","originated_amt","sector","total","mature"
"5503",2024-10-31,"SMIX03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT METRIX INSPIRA TAHUN 2024","SUKUK CROWD FUNDING","METRIX INSPIRA, PT",2024-10-31,2024-11-28,0,"Floating/Variable","SPECIFIC DATE",313600000,"PLASTICS & PACKAGING",313600000,0.0766598220396988
"5504",2024-10-31,"SNKA01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SHAMEER INDO MEDIKA TAHUN 2024","SUKUK CROWD FUNDING","SHAMEER INDO MEDIKA, PT",2024-10-31,2025-02-06,0,"Floating/Variable","MONTHLY",1e+09,"HEALTH CARE",1e+09,0.268309377138946
"5505",2024-10-31,"SPDN01X1SCFS","SUKUK MUDHARABAH BERKELANJUTAN PT SPD NUSANTARA JAYA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","SPD NUSANTARA JAYA, PT",2024-10-31,2025-05-05,0,"Floating/Variable","SPECIFIC DATE",915200000,"AUTOMOTIVE AND COMPONENTS",915200000,0.509240246406571
"5506",2024-10-31,"SSIB01XXSCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SURYA INDOTAMA BOGALESTARI TAHUN 2024","SUKUK CROWD FUNDING","SURYA INDOTAMA BOGALESTARI, PT",2024-10-31,2025-10-07,0,"FIXED","3 MONTHS",2017450000,"FOOD & BEVERAGES",2017450000,0.933607118412047
"5507",2024-10-31,"SSWS02X1SCFS","SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SAGA WIRA SATYA THN 2023 TAHAP SATU","SUKUK CROWD FUNDING","SAGA WIRA SATYA, PT",2024-10-31,2025-03-04,0,"FIXED","3 MONTHS",1e+09,"ADVERTISING,PRINTING and MEDIA",1e+09,0.339493497604381
"5508",2024-10-31,"TAKA01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT TEGUH ADIKA KARYA TAHUN 2023","SUKUK CROWD FUNDING","TEGUH ADIKA KARYA, PT",2024-10-31,2024-11-22,0,"Floating/Variable","SPECIFIC DATE",1.044e+09,"PROPERTY AND REAL ESTATE",8.19e+08,0.0602327173169062
"5509",2024-10-31,"TESS08XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 8 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2024","SUKUK CROWD FUNDING","TEKNOLOGI SARANA SEMPURNA, PT",2024-10-31,2025-04-16,0,"FLOATING","SPECIFIC DATE",2.076e+09,"TELECOMUNICATION",2.076e+09,0.457221081451061
"5510",2024-10-31,"TMRI01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT TAMMA ROBAH INDONESIA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","TAMMA ROBAH INDONESIA, PT",2024-10-31,2025-05-31,0,"FIXED","SEMI-ANNUAL",1.17e+09,"FOOD & BEVERAGES",1.17e+09,0.580424366872005
"5511",2024-10-31,"TMRI01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT TAMMA ROBAH INDONESIA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","TAMMA ROBAH INDONESIA, PT",2024-10-31,2025-04-02,0,"FIXED","SPECIFIC DATE",643100000,"FOOD & BEVERAGES",643100000,0.418891170431211
"5512",2024-10-31,"TRJY01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT TRIJAYA DIGITAL TEKNOLOGI TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","TRIJAYA DIGITAL TEKNOLOGI, PT",2024-10-31,2024-11-11,0,"Floating/Variable","SPECIFIC DATE",273600000,"TELECOMUNICATION",273600000,0.0301163586584531
"5513",2024-10-31,"TSLA02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT TESLA DAYA ELEKTRIKA TAHUN 2024","SUKUK CROWD FUNDING","TESLA DAYA ELEKTRIKA, PT",2024-10-31,2024-12-10,0,"FLOATING","SPECIFIC DATE",1572500000,"ENERGY",1572500000,0.109514031485284
"5514",2024-10-31,"TSLA04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT TESLA DAYA ELEKTRIKA TAHUN 2024","SUKUK CROWD FUNDING","TESLA DAYA ELEKTRIKA, PT",2024-10-31,2025-01-06,0,"Floating/Variable","SPECIFIC DATE",2.815e+09,"ENERGY",2.815e+09,0.183436002737851
"5515",2024-10-31,"TSMO01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT TREDCO SARANA MEKANINDO TAHUN 2024","SUKUK CROWD FUNDING","TREDCO SARANA MEKANINDO, PT",2024-10-31,2025-02-28,0,"FLOATING","SPECIFIC DATE",1720433540,"MACHINERY AND HEAVY EQUIPMENT",1720433540,0.328542094455852
"5516",2024-10-31,"TSMO02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT TREDCO SARANA MEKANINDO TAHUN 2024","SUKUK CROWD FUNDING","TREDCO SARANA MEKANINDO, PT",2024-10-31,2025-04-24,0,"Floating/Variable","SPECIFIC DATE",8.2e+08,"MACHINERY AND HEAVY EQUIPMENT",8.2e+08,0.479123887748118
"5517",2024-10-31,"VIRR01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT VIRR RENDATI DESAIN TAHUN 2023","SUKUK CROWD FUNDING","VIRR RENDATI DESAIN, PT",2024-10-31,2024-12-25,0,"FLOATING","SPECIFIC DATE",5e+08,"OTHER - BASIC INDUSTRY AND CHEMICALS",2.5e+08,0.150581793292266
"5518",2024-10-31,"WHFM01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT WAHYU FARM SEJAHTERA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","WAHYU FARM SEJAHTERA, PT",2024-10-31,2025-06-30,0,"FIXED","SPECIFIC DATE",2.324e+09,"ANIMAL HUSBANDRY",2.324e+09,0.662559890485969
"5519",2024-10-31,"WIBI04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT WISHAL BATAM INDO TAHUN 2024","SUKUK CROWD FUNDING","WISHAL BATAM INDO, PT",2024-10-31,2024-11-20,0,"Floating/Variable","SPECIFIC DATE",5e+09,"CONSTRUCTION",5e+09,0.054757015742642
"5520",2024-10-31,"WMAB01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT WIDAR MENARA ABADI TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","WIDAR MENARA ABADI, PT",2024-10-31,2024-12-28,0,"Floating/Variable","SPECIFIC DATE",862100000,"BUILDING CONSTRUCTION",862100000,0.158795345653662
"5521",2024-10-31,"WMAB01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT WIDAR MENARA ABADI TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","WIDAR MENARA ABADI, PT",2024-10-31,2024-12-28,0,"Floating/Variable","SPECIFIC DATE",808900000,"BUILDING CONSTRUCTION",808900000,0.158795345653662
"5522",2024-10-31,"YZTE07XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT YAZTECH ENGINEERING SOLUSINDO TAHUN 2024","SUKUK CROWD FUNDING","YAZTECH ENGINEERING SOLUSINDO, PT",2024-10-31,2025-01-06,0,"Floating/Variable","SPECIFIC DATE",8e+09,"COMPUTER AND SERVICES",8e+09,0.183436002737851
"5523",2024-10-31,"ZAMA03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT ZAFFANT MULTI ANUGRAH TAHUN 2024","SUKUK CROWD FUNDING","ZAFFANT MULTI ANUGRAH, PT",2024-10-31,2025-04-04,0,"Floating/Variable","SPECIFIC DATE",9e+08,"TEXTILE, GARMENT",9e+08,0.424366872005476
"5524",2024-10-31,"ZEIT01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ZEITH DELTA RAYA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ZEITH DELTA RAYA, PT",2024-10-31,2025-04-21,0,"FIXED","SPECIFIC DATE",6.2e+08,"TEXTILE, GARMENT",6.2e+08,0.470910335386721
"5525",2024-10-31,"ZMAS01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ZMAS GEMILANG KEN TAHUN 2024","SUKUK CROWD FUNDING","ZMAS GEMILANG KEN, PT",2024-10-31,2024-11-20,0,"Floating/Variable","SPECIFIC DATE",1.528e+09,"NON BUILDING CONSTRUCTION",1.528e+09,0.054757015742642
"5526",2024-11-29,"AGLG01X3SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV AMANAH GEMILANG LOGISTIK TAHAP III TAHUN 2023","SUKUK CROWD FUNDING","CV AMANAH GEMILANG LOGISTIK",2024-11-29,2025-12-27,0,"FIXED","SPECIFIC DATE",506100000,"TRANSPORTATION",427021875,1.07597535934292
"5527",2024-11-29,"AGLG01X5SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV AMANAH GEMILANG LOGISTIK TAHAP V TAHUN 2024","SUKUK CROWD FUNDING","CV AMANAH GEMILANG LOGISTIK",2024-11-29,2026-05-03,0,"FIXED","SPECIFIC DATE",750396062,"TRANSPORTATION",750396062,1.42368240930869
"5528",2024-11-29,"AGLG01X6SCFS","SUKUK MUDHARABAH BERKELANJUTAN CV AMANAH GEMILANG LOGISTIK TAHAP VI TAHUN 2024","SUKUK CROWD FUNDING","CV AMANAH GEMILANG LOGISTIK",2024-11-29,2025-09-23,0,"Floating/Variable","SPECIFIC DATE",606900000,"TRANSPORTATION",606900000,0.815879534565366
"5529",2024-11-29,"ALBA02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT ALBATA KARYA BAHAGIA TAHUN 2024","SUKUK CROWD FUNDING","ALBATA KARYA BAHAGIA, PT",2024-11-29,2025-05-19,0,"Floating/Variable","SPECIFIC DATE",1.2e+09,"TEXTILE, GARMENT",1.2e+09,0.468172484599589
"5530",2024-11-29,"AMDP01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ARYA MANDIRI DIGITAL TAHUN 2024","SUKUK CROWD FUNDING","ARYA MANDIRI DIGITAL, PT",2024-11-29,2025-02-10,0,"Floating/Variable","SPECIFIC DATE",4e+09,"PROPERTY AND REAL ESTATE",4e+09,0.199863107460643
"5531",2024-11-29,"ARKN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARKANA BERDIKARI PRATAMA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ARKANA BERDIKARI PRATAMA, PT",2024-11-29,2025-02-14,0,"FIXED","SPECIFIC DATE",1.024e+09,"TRANSPORTATION",1.024e+09,0.210814510609172
"5532",2024-11-29,"ASTK06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT ATMA ADHISARANA TEKNOLOGI TAHUN 2024","SUKUK CROWD FUNDING","ATMA ADHISARANA TEKNOLOGI, PT",2024-11-29,2024-11-30,0,"FLOATING","SPECIFIC DATE",1086400000,"TELECOMUNICATION",1086400000,0.0027378507871321
"5533",2024-11-29,"AVEN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARINA VERITAS NUSANTARA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ARINA VERITAS NUSANTARA, PT",2024-11-29,2024-12-30,0,"FIXED","SPECIFIC DATE",4.57e+08,"NON BUILDING CONSTRUCTION",4.57e+08,0.0848733744010951
"5534",2024-11-29,"AVEN01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ARINA VERITAS NUSANTARA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","ARINA VERITAS NUSANTARA, PT",2024-11-29,2025-01-09,0,"FIXED","SPECIFIC DATE",614400000,"NON BUILDING CONSTRUCTION",614400000,0.112251882272416
"5535",2024-11-29,"AYOS01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT AYA OFFICIAL STORE TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","AYA OFFICIAL STORE, PT",2024-11-29,2025-05-08,0,"Floating/Variable","SPECIFIC DATE",1.6e+09,"TEXTILE, GARMENT",1.6e+09,0.438056125941136
"5536",2024-11-29,"BBST02XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT BANDUNG BERKAH SEJAHTERA TAHUN 2024","SUKUK CROWD FUNDING","BANDUNG BERKAH SEJAHTERA, PT",2024-11-29,2025-09-13,0,"FIXED","MONTHLY",1e+09,"FOOD & BEVERAGES",1e+09,0.788501026694045
"5537",2024-11-29,"BIBI01X3SCFS","SUKUK MSYRKH BKLJ YG DITAWARKAN MELALUI LAYANAN URUN DANA PT BINTORO BANGUN INDONESIA TH2023 THP III","SUKUK CROWD FUNDING","BINTORO BANGUN INDONESIA, PT",2024-11-29,2025-04-10,0,"FIXED","SPECIFIC DATE",4427500000,"PROPERTY AND REAL ESTATE",3927500000,0.361396303901437
"5538",2024-11-29,"BOIL01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT BOILER TOTAL SOLUTION TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","BOILER TOTAL SOLUTION, PT",2024-11-29,2025-02-03,0,"Floating/Variable","SPECIFIC DATE",2436100000,"MACHINERY AND HEAVY EQUIPMENT",2436100000,0.180698151950719
"5539",2024-11-29,"BRIN01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT BERKAH INSAN NUSANTARA TAHUN 2024","SUKUK CROWD FUNDING","BERKAH INSAN NUSANTARA, PT",2024-11-29,2025-04-03,0,"Floating/Variable","MONTHLY",1467400000,"PROPERTY AND REAL ESTATE",1467400000,0.342231348391513
"5540",2024-11-29,"CDAS11XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 11 PT CIPTA DAYA SELARAS TAHUN 2023","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2024-11-29,2024-12-31,0,"FLOATING","SPECIFIC DATE",1.219e+09,"TELECOMUNICATION",1.219e+09,0.0876112251882272
"5541",2024-11-29,"CDAS12XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 12 PT CIPTA DAYA SELARAS TAHUN 2024","SUKUK CROWD FUNDING","CIPTA DAYA SELARAS, PT",2024-11-29,2025-01-31,0,"FLOATING","SPECIFIC DATE",669322064,"TELECOMUNICATION",669322064,0.172484599589322
"5542",2024-11-29,"CIJP01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT CINCO JAYA PERKASA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","CINCO JAYA PERKASA, PT",2024-11-29,2025-04-15,0,"Floating/Variable","SPECIFIC DATE",662700000,"NON BUILDING CONSTRUCTION",662700000,0.375085557837098
"5543",2024-11-29,"CIJP01X2SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT CINCO JAYA PERKASA TAHAP II TAHUN 2024","SUKUK CROWD FUNDING","CINCO JAYA PERKASA, PT",2024-11-29,2025-02-22,0,"Floating/Variable","SPECIFIC DATE",1524800000,"NON BUILDING CONSTRUCTION",1524800000,0.232717316906229
"5544",2024-11-29,"CIJP01X3SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT CINCO JAYA PERKASA TAHAP III TAHUN 2024","SUKUK CROWD FUNDING","CINCO JAYA PERKASA, PT",2024-11-29,2025-02-28,0,"Floating/Variable","SPECIFIC DATE",2.79e+09,"NON BUILDING CONSTRUCTION",2.79e+09,0.249144421629021
"5545",2024-11-29,"CIJP01X4SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT CINCO JAYA PERKASA TAHAP IV TAHUN 2024","SUKUK CROWD FUNDING","CINCO JAYA PERKASA, PT",2024-11-29,2025-04-19,0,"Floating/Variable","SPECIFIC DATE",1.8e+09,"NON BUILDING CONSTRUCTION",1.8e+09,0.386036960985626
"5546",2024-11-29,"CITE04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-11-29,2024-12-21,0,"Floating/Variable","SPECIFIC DATE",7.1e+08,"COMPUTER AND SERVICES",578863500,0.0602327173169062
"5547",2024-11-29,"CITE05XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-11-29,2025-03-17,0,"FLOATING","SPECIFIC DATE",1.45e+09,"COMPUTER AND SERVICES",1.45e+09,0.295687885010267
"5548",2024-11-29,"CITE06XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 6 PT CITIA ENGINEERING INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CITIA ENGINEERING INDONESIA, PT",2024-11-29,2025-05-13,0,"Floating/Variable","SPECIFIC DATE",6.04e+08,"COMPUTER AND SERVICES",6.04e+08,0.451745379876797
"5549",2024-11-29,"CLQU01XXSCFS","SUKUK MUSYARAKAH PT KARYA BARU KITA TAHUN 2024","SUKUK CROWD FUNDING","KARYA BARU KITA, PT",2024-11-29,2026-04-24,0,"FIXED","SPECIFIC DATE",281313000,"FOOD & BEVERAGES",281313000,1.3990417522245
"5550",2024-11-29,"CRTZ01XXSCFS","SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT CARTENZ TECHNOLOGY INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","CARTENZ TECHNOLOGY INDONESIA, PT",2024-11-29,2025-01-12,0,"FIXED","MONTHLY",3.5e+09,"COMPUTER AND SERVICES",3.5e+09,0.120465434633812
"5551",2024-11-29,"DACM01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT DAHARA CIPTA MANDIRI TAHUN 2024","SUKUK CROWD FUNDING","DAHARA CIPTA MANDIRI, PT",2024-11-29,2025-07-13,0,"Floating/Variable","MONTHLY",262600000,"PLANTATION",262600000,0.618754277891855
"5552",2024-11-29,"DKHB01X2SCFS","SUKUK IJARAH BKLJ YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT GERIN MITRA HUSADA THP II THN 2024","SUKUK CROWD FUNDING","GERIN MITRA HUSADA, PT",2024-11-29,2025-03-14,0,"FIXED","MONTHLY",7e+08,"HEALTH CARE",7e+08,0.287474332648871
"5553",2024-11-29,"DTRE02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT DTHREE SUKSES MULIA TAHUN 2024","SUKUK CROWD FUNDING","DTHREE SUKSES MULIA, PT",2024-11-29,2025-04-06,0,"Floating/Variable","SPECIFIC DATE",2e+09,"TEXTILE, GARMENT",2e+09,0.350444900752909
"5554",2024-11-29,"ENKR02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT EKA NUSA KREASINDO TAHUN 2023","SUKUK CROWD FUNDING","EKA NUSA KREASINDO, PT",2024-11-29,2025-09-30,0,"FLOATING","SPECIFIC DATE",5.5e+09,"PROPERTY AND REAL ESTATE",5.15e+09,0.835044490075291
"5555",2024-11-29,"FASS01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT FADAGI SEGAR SEJAHTERA TAHUN 2024","SUKUK CROWD FUNDING","FADAGI SEGAR SEJAHTERA, PT",2024-11-29,2025-06-27,0,"Floating/Variable","MONTHLY",2e+09,"ANIMAL HUSBANDRY",2e+09,0.574948665297741
"5556",2024-11-29,"FATH01X1SCFS","SUKUK MUDHARABAH BERKELANJUTAN CV AL FATIH NUSANTARA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","CV AL FATIH NUSANTARA",2024-11-29,2025-02-05,0,"Floating/Variable","SPECIFIC DATE",519800000,"FOOD & BEVERAGES",519800000,0.186173853524983
"5557",2024-11-29,"FDSN01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FADSAN INDONESIA GROUP TAHUN 2024","SUKUK CROWD FUNDING","FADSAN INDONESIA GROUP, PT",2024-11-29,2025-05-06,0,"Floating/Variable","SPECIFIC DATE",1.5e+09,"TEXTILE, GARMENT",1.5e+09,0.432580424366872
"5558",2024-11-29,"FRTA01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT BALI INTERNUSA GELATONESIA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","BALI INTERNUSA GELATONESIA, PT",2024-11-29,2026-07-26,0,"FIXED","SPECIFIC DATE",1459300000,"FOOD & BEVERAGES",1459300000,1.65366187542779
"5559",2024-11-29,"FTSE01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT FABILA TEKNIK SEJAHTERA TAHUN 2024","SUKUK CROWD FUNDING","FABILA TEKNIK SEJAHTERA, PT",2024-11-29,2025-02-16,0,"Floating/Variable","SPECIFIC DATE",1e+10,"TOLL ROAD, AIRPORT, HARBOR & ALLIED PROD.",1e+10,0.216290212183436
"5560",2024-11-29,"GAOF01XXSCFS","SUKUK MUSYARAKAH PT GALERI AZKHA OFFICIAL TAHUN 2024","SUKUK CROWD FUNDING","GALERI AZKHA OFFICIAL, PT",2024-11-29,2025-06-11,0,"Floating/Variable","SPECIFIC DATE",546900000,"TEXTILE, GARMENT",546900000,0.531143052703628
"5561",2024-11-29,"GBSJ01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT GAPUTRI BAHAGIA SEJAHTERA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","GAPUTRI BAHAGIA SEJAHTERA, PT",2024-11-29,2025-08-07,0,"FIXED","SPECIFIC DATE",512200000,"HOUSEWARE",512200000,0.687200547570157
"5562",2024-11-29,"GESM03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT GEMILANG SUKSES MANDIRI TAHUN 2023","SUKUK CROWD FUNDING","GEMILANG SUKSES MANDIRI, PT",2024-11-29,2024-12-04,0,"Floating/Variable","3 MONTHS",2e+09,"TRANSPORTATION",2e+09,0.0136892539356605
"5563",2024-11-29,"GESM04XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT GEMILANG SUKSES MANDIRI TAHUN 2024","SUKUK CROWD FUNDING","GEMILANG SUKSES MANDIRI, PT",2024-11-29,2025-02-21,0,"Floating/Variable","3 MONTHS",3.3e+09,"TRANSPORTATION",3.3e+09,0.229979466119097
"5564",2024-11-29,"HAFI01XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT HALAL FROZ INDONESIA TAHUN 2024","SUKUK CROWD FUNDING","HALAL FROZ INDONESIA, PT",2024-11-29,2024-11-30,0,"Floating/Variable","MONTHLY",310500000,"FOOD & BEVERAGES",310500000,0.0027378507871321
"5565",2024-11-29,"HASN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT ALHASANI PUTRA COLLECTION TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","ALHASANI PUTRA COLLECTION, PT",2024-11-29,2025-08-08,0,"FIXED","SPECIFIC DATE",2999100000,"TEXTILE, GARMENT",2999100000,0.68993839835729
"5566",2024-11-29,"HBTS01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT HABBATS SUKSES BERKAH TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","HABBATS SUKSES BERKAH, PT",2024-11-29,2025-08-16,0,"Floating/Variable","SPECIFIC DATE",5.7e+08,"PHARMACEUTICALS",5.7e+08,0.711841204654346
"5567",2024-11-29,"HTSI02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT HEAT TRANSFER SOLUTIONS INDONESIA TAHUN 2023","SUKUK CROWD FUNDING","HEAT TRANSFER SOLUTIONS INDONESIA, PT",2024-11-29,2024-11-30,0,"FLOATING","SPECIFIC DATE",3e+07,"OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO",3e+07,0.0027378507871321
"5568",2024-11-29,"IDTC01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INDOTECH SAINS INTI TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","INDOTECH SAINS INTI, PT",2024-11-29,2025-01-26,0,"FIXED","SPECIFIC DATE",1.589e+09,"HEALTH CARE",1.589e+09,0.158795345653662
"5569",2024-11-29,"IDTC01X3SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INDOTECH SAINS INTI TAHAP III TAHUN 2024","SUKUK CROWD FUNDING","INDOTECH SAINS INTI, PT",2024-11-29,2024-12-23,0,"FIXED","SPECIFIC DATE",2049500000,"HEALTH CARE",2049500000,0.0657084188911704
"5570",2024-11-29,"IIGN02XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT IGN GLOBAL NETWORK TAHUN 2024","SUKUK CROWD FUNDING","IGN GLOBAL NETWORK, PT",2024-11-29,2025-01-13,0,"Floating/Variable","MONTHLY",2e+09,"ADVERTISING,PRINTING and MEDIA",2e+09,0.123203285420945
"5571",2024-11-29,"INAG02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT INOVASI ANAK NEGERI TAHUN 2024","SUKUK CROWD FUNDING","INOVASI ANAK NEGERI, PT",2024-11-29,2025-02-20,0,"Floating/Variable","SPECIFIC DATE",5.8e+08,"MACHINERY AND HEAVY EQUIPMENT",5.8e+08,0.227241615331964
"5572",2024-11-29,"INBP01XXSCFS","SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV INDOFARM BINTANG PERSADA TAHUN 2024","SUKUK CROWD FUNDING","CV INDOFARM BINTANG PERSADA",2024-11-29,2025-03-25,0,"Floating/Variable","MONTHLY",2e+09,"FOOD & BEVERAGES",2e+09,0.317590691307324
"5573",2024-11-29,"INKN01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT INOVASI KARSA NUSANTARA TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","INOVASI KARSA NUSANTARA, PT",2024-11-29,2025-08-21,0,"Floating/Variable","SPECIFIC DATE",973300000,"AUTOMOTIVE AND COMPONENTS",973300000,0.725530458590007
"5574",2024-11-29,"JCAF01X4SCFS","SUKUK MUSYARAKAH BERKELANJUTAN CV JAWA CLASSIC AESTETICS FURNITURE & CRAFT TAHAP IV TAHUN 2023","SUKUK CROWD FUNDING","CV JAWA CLASSIC AESTETICS FURNITURE & CRAFT",2024-11-29,2025-03-08,0,"FIXED","3 MONTHS",904500000,"HOUSEWARE",904500000,0.271047227926078
"5575",2024-11-29,"KLNR01X1SCFS","SUKUK MUSYARAKAH BERKELANJUTAN PT KARYA UTAMA KULINER TAHAP I TAHUN 2024","SUKUK CROWD FUNDING","KARYA UTAMA KULINER, PT",2024-11-29,2025-12-24,0,"FIXED","SPECIFIC DATE",917800000,"FOOD & BEVERAGES",917800000,1.06776180698152
"5576",2024-11-29,"KTSS09XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 9 PT KANTI SEHATI SUKSES TAHUN 2024","SUKUK CROWD FUNDING","KANTI SEHATI SUKSES, PT",2024-11-29,2025-02-12,0,"Floating/Variable","SPECIFIC DATE",2e+09,"TEXTILE, GARMENT",2e+09,0.205338809034908
